9.983252500210851865e-01,-8.930248934479575323e-03,-5.715720273339177510e-02,7.883699247281661382e-02
7.758205194379481050e-03,9.997557384282074189e-01,-2.069477547671437143e-02,-3.678611463736147780e-02
5.732805092186307044e-02,2.021667959477870674e-02,9.981506802300254000e-01,6.352432736660339196e-02
